"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"2803","Very conservative","Female","Old","Moderate","Hispanic",0.970358903126074,0.83908704729664
"2804","Moderate","Female","Old","Moderate","Hispanic",0.978076728001457,0.819070913741477
"2805","Very conservative","Female","Old","Moderate","Hispanic",0.977910941314245,0.846343446167561
"2806","Liberal","Female","Old","Moderate","White",0.997154709041453,0.824015120435211
"2807","Very liberal","Non-binary","Old","High","White",0.994790720865732,0.84615524005847
"2808","Conservative","Male","Old","High","Hispanic",0.998454016929409,0.690551099792593
"2809","Moderate","Female","Middle-aged","Low","White",0.963753264846256,0.814841167958767
"2810","Liberal","Male","Middle-aged","High","White",0.99884481382084,0.602686208000621
"2811","Conservative","Male","Old","Moderate","White",0.998311479618669,0.732194574848227
"2812","Liberal","Female","Old","High","White",0.99824731052379,0.763388622752459
"2813","Very liberal","Female","Old","High","White",0.999406359723135,0.753185666736379
"2814","Moderate","Male","Middle-aged","High","White",0.998619654707076,0.653985907712073
"2815","Moderate","Male","Middle-aged","High","Black",0.998201992417827,0.599231440670893
"2816","Conservative","Female","Old","High","White",0.998674685638031,0.780083802553894
"2817","Conservative","Male","Old","Low","White",0.995467449860999,0.756422460300172
"2818","Moderate","Male","Old","High","White",0.999792427295027,0.662284277038387
"2819","Moderate","Male","Old","High","Hispanic",0.998844461611674,0.646409536571577
"2820","Very liberal","Female","Middle-aged","High","Asian",0.996167007148577,0.752374727088441
"2821","Liberal","Female","Middle-aged","High","Hispanic",0.995177904811706,0.745566684590795
"2822","Moderate","Non-binary","Old","Moderate","White",0.983973978387032,0.896319985180585
"2823","Liberal","Female","Old","Moderate","White",0.994610226679712,0.806501765772425
"2824","Conservative","Female","Old","Low","White",0.990020072575015,0.86049406820329
"2825","Very conservative","Female","Old","Moderate","White",0.987112495352131,0.826959278128677
"2826","Conservative","Male","Young","Low","White",0.969756059369295,0.686564246424421
"2827","Moderate","Male","Old","Low","White",0.997230337493787,0.754743008587478
"2828","Moderate","Female","Old","Low","White",0.974858586640422,0.824945822102102
"2829","Moderate","Male","Old","Low","White",0.994128032808581,0.728531489381492
"2830","Moderate","Female","Old","Low","White",0.983255431528051,0.835553556314349
"2831","Conservative","Male","Old","Low","White",0.99432251746802,0.748776752077049
"2832","Conservative","Male","Old","Low","White",0.992890438105353,0.740973233386412
"2833","Moderate","Male","Old","Moderate","White",0.998888667186193,0.727703670630048
"2834","Very conservative","Female","Old","Low","White",0.959285162463129,0.839886805946879
"2835","Conservative","Male","Old","Low","White",0.99529399447026,0.755159202860188
"2836","Conservative","Male","Old","Low","White",0.995795496504306,0.758935690085699
"2837","Conservative","Female","Old","Low","White",0.969683552596652,0.833975768945122
"2838","Conservative","Male","Middle-aged","Low","White",0.984067613763074,0.742029947449825
"2839","Moderate","Male","Old","Low","White",0.995811591726535,0.740541210164071
"2840","Moderate","Female","Middle-aged","Moderate","White",0.987210124152822,0.797071178777906
"2841","Liberal","Male","Old","Moderate","White",0.998150387691735,0.720148936240421
"2842","Moderate","Female","Old","Low","White",0.976643217713498,0.826913811289
"2843","Conservative","Male","Old","Low","White",0.992337475136078,0.738337300677446
"2844","Liberal","Male","Old","Low","White",0.99640999385821,0.726729205256733
"2845","Conservative","Female","Old","Low","White",0.97740365153681,0.841419100271777
"2846","Liberal","Female","Old","Low","White",0.991784617070757,0.83989960773915
"2847","Moderate","Male","Old","Moderate","White",0.998116761380228,0.708308459436713
"2848","Conservative","Male","Old","Low","White",0.99432251746802,0.748776752077049
"2849","Moderate","Male","Middle-aged","Low","White",0.990082332095333,0.709171677185327
"2850","Conservative","Male","Old","Low","White",0.991100366402192,0.733013749747447
"2851","Conservative","Female","Young","Low","White",0.895178515368866,0.798109462155843
"2852","Moderate","Female","Old","Low","White",0.976643217713498,0.826913811289
"2853","Very liberal","Female","Middle-aged","Low","White",0.982102597668428,0.804660456153342
"2854","Liberal","Female","Middle-aged","Moderate","Asian",0.978663139916711,0.795103692032445
"2855","Very conservative","Male","Old","Low","White",0.990006405741847,0.747911473768077
"2856","Liberal","Female","Old","Low","White",0.987140754615738,0.828544913498797
"2857","Liberal","Female","Old","Low","White",0.9826884393987,0.820626124816704
"2858","Very conservative","Male","Middle-aged","Moderate","White",0.994561302305976,0.709237197569142
"2859","Very conservative","Male","Old","Moderate","White",0.997435290607103,0.736638217392922
"2860","Moderate","Female","Old","Low","White",0.958662499780412,0.833479349849443
"2861","Very liberal","Female","Old","Moderate","Hispanic",0.990746983674804,0.813261672584639
"2862","Very conservative","Female","Old","Moderate","White",0.982890986746904,0.84098318307792
"2863","Moderate","Female","Old","Low","White",0.982622794517652,0.834610962302453
"2864","Liberal","Female","Old","Low","White",0.984512366615486,0.823628672452563
"2865","Conservative","Male","Middle-aged","Moderate","White",0.995834383590187,0.698785754128092
"2866","Very conservative","Female","Old","Low","White",0.963483206241337,0.842628775739179
"2867","Conservative","Female","Old","Low","White",0.983804159462795,0.849466608105043
"2868","Conservative","Male","Young","Moderate","White",0.977970794254224,0.665881609838055
"2869","Very conservative","Female","Old","Low","White",0.978932225217193,0.855768901384584
"2870","Liberal","Male","Middle-aged","High","Black",0.999056076533985,0.603614134748377
"2871","Moderate","Male","Old","Low","White",0.995484795181548,0.737902436155579
"2872","Very liberal","Female","Old","Moderate","White",0.995202666697559,0.794113393390147
"2873","Liberal","Female","Old","Low","Black",0.986009670204433,0.842978617159919
"2874","Conservative","Female","Old","Low","White",0.967384910093234,0.832071768131174
"2875","Very liberal","Male","Young","High","White",0.99913664640793,0.554104134953898
"2876","Conservative","Female","Young","High","White",0.984098841930652,0.753944548672954
"2877","Conservative","Male","Old","Low","Hispanic",0.986816682686901,0.764825749754478
"2878","Moderate","Male","Old","Low","White",0.995484795181548,0.737902436155579
"2879","Very conservative","Male","Middle-aged","Low","White",0.977373102244674,0.718479054130263
"2880","Moderate","Male","Old","Low","White",0.996258142659054,0.74446687325055
"2881","Very conservative","Male","Middle-aged","Moderate","White",0.994761621353082,0.710646603825666
"2882","Conservative","Male","Old","Low","White",0.994927018629176,0.752619434672914
"2883","Liberal","Female","Old","Low","White",0.984512366615486,0.823628672452563
"2884","Moderate","Female","Old","Moderate","White",0.99551553264853,0.826314477158086
"2885","Liberal","Female","Old","Low","White",0.986652918791221,0.827570436825434
"2886","Conservative","Male","Old","Low","White",0.992890438105353,0.740973233386412
"2887","Very conservative","Male","Old","Low","White",0.994907541551279,0.770423083227245
"2888","Moderate","Male","Old","Moderate","White",0.998755649317816,0.723616087629647
"2889","Conservative","Female","Middle-aged","Low","White",0.959435329113933,0.826255210235466
"2890","Liberal","Female","Old","Moderate","White",0.992725041353026,0.797813335130598
"2891","Liberal","Female","Old","Low","White",0.988064226085594,0.830480755591424
"2892","Moderate","Male","Old","Moderate","Hispanic",0.996218220634036,0.731408875381278
"2893","Moderate","Female","Old","Low","White",0.985567158480801,0.839280814604751
"2894","Moderate","Male","Old","Low","White",0.995200919457704,0.764496883153304
"2895","Conservative","Male","Old","Low","White",0.99418812782513,0.775797557192412
"2896","Conservative","Male","Old","Low","White",0.995634540021445,0.757681291410706
"2897","Conservative","Male","Old","Low","White",0.994732990994028,0.751342937398214
"2898","Conservative","Female","Old","Low","White",0.984611101961261,0.86913766071655
"2899","Very liberal","Male","Old","Low","White",0.997807096494029,0.724919473656959
"2900","Conservative","Female","Old","Low","White",0.98319189988862,0.848589311375134
"2901","Liberal","Female","Old","Low","White",0.990095896133468,0.835244205564281
"2902","Conservative","Female","Old","Moderate","White",0.992669196898812,0.82761576713792
"2903","Moderate","Male","Old","Low","White",0.996657243976509,0.748353323920183
"2904","Conservative","Male","Old","Low","White",0.995467449860999,0.756422460300172
"2905","Conservative","Female","Old","Moderate","White",0.993198385381055,0.829559941872575
"2906","Moderate","Female","Old","Low","White",0.986602102127343,0.841118685437153
"2907","Conservative","Male","Old","Low","White",0.995113933725726,0.75389152544793
"2908","Conservative","Male","Middle-aged","Low","White",0.98707414641475,0.719407456057109
"2909","Moderate","Male","Old","Low","Hispanic",0.98475989935171,0.741518157672207
"2910","Conservative","Male","Old","Low","White",0.994105506298674,0.747487079035234
"2911","Moderate","Male","Old","Low","White",0.995811591726535,0.740541210164071
"2912","Conservative","Female","Old","Low","White",0.981215432769493,0.84593220661003
"2913","Conservative","Female","Old","Low","White",0.98255690513181,0.847707818453625
"2914","Very conservative","Female","Old","Low","White",0.969570120661352,0.847113710845666
"2915","Moderate","Male","Old","Moderate","White",0.997891547427455,0.704048134053362
"2916","Conservative","Male","Middle-aged","Low","White",0.985547482703378,0.715244067211217
"2917","Moderate","Male","Middle-aged","Low","White",0.991459735006904,0.714785649042686
"2918","Moderate","Male","Old","Low","Other",0.996309488594087,0.75624240537743
"2919","Conservative","Male","Middle-aged","Low","White",0.988002343136575,0.722162324956341
"2920","Moderate","Female","Old","Low","White",0.982622794517652,0.834610962302453
"2921","Conservative","Female","Old","Low","White",0.987042603247479,0.854642807145153
"2922","Moderate","Male","Old","Low","White",0.996780614829642,0.749640054570362
"2923","Very conservative","Male","Old","Low","Hispanic",0.980817546988661,0.770112792247993
"2924","Liberal","Male","Middle-aged","High","White",0.999091594522872,0.6488125455525
"2925","Conservative","Male","Young","High","White",0.998144395996877,0.592567834193344
"2926","Conservative","Male","Middle-aged","High","White",0.998196256537302,0.665247143899631
"2927","Moderate","Female","Middle-aged","Moderate","Hispanic",0.96468733628787,0.805509174485589
"2928","Very liberal","Female","Middle-aged","High","White",0.998090579423133,0.711668653232134
"2929","Liberal","Male","Middle-aged","High","White",0.999254632032857,0.584849707816625
"2930","Very liberal","Female","Old","High","White",0.99919736793887,0.742866510255497
"2931","Very liberal","Non-binary","Middle-aged","High","White",0.988985977289048,0.827480147611217
"2932","Moderate","Female","Middle-aged","Low","White",0.954959721674342,0.808565101205565
"2933","Conservative","Male","Old","High","White",0.999556952179147,0.653548588672032
"2934","Conservative","Female","Middle-aged","Low","White",0.935412722641121,0.813109104445074
"2935","Moderate","Male","Middle-aged","High","White",0.999446595222671,0.621410314260236
"2936","Moderate","Female","Young","Moderate","Asian",0.929356269616828,0.773499259772877
"2937","Moderate","Male","Old","High","White",0.999776161816721,0.659215864165401
"2938","Liberal","Male","Middle-aged","High","White",0.999382696275059,0.593133843086462
"2939","Very conservative","Male","Middle-aged","Moderate","White",0.991901477116961,0.725614036066684
"2940","Moderate","Female","Old","Moderate","White",0.993624399595952,0.792825678433931
"2941","Conservative","Male","Middle-aged","Low","White",0.985547482703378,0.715244067211217
"2942","Moderate","Female","Middle-aged","Low","Hispanic",0.890015888464438,0.818675997786608
"2943","Conservative","Female","Middle-aged","High","White",0.997486058670474,0.759474694780346
